,spotify_id,artist_id,track_name,album_name,artist_name,date,duration,pop,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,is_latin
49,6IPwKM3fUUzlElbvKw2sKl,3uwAm6vQy7kWPS2bciKWx9,we fell in love in october,we fell in love in october / October Passed Me By,girl in red,2018-11-21,184153,91,indie pop,0.566,0.366,7,-12.808,0.028,0.113,0.181,0.155,0.237,129.96,2018,nonlatin
50,6IPwKM3fUUzlElbvKw2sKl,3uwAm6vQy7kWPS2bciKWx9,we fell in love in october,we fell in love in october / October Passed Me By,girl in red,2018-11-21,184153,91,norwegian indie,0.566,0.366,7,-12.808,0.028,0.113,0.181,0.155,0.237,129.96,2018,nonlatin
51,6IPwKM3fUUzlElbvKw2sKl,3uwAm6vQy7kWPS2bciKWx9,we fell in love in october,we fell in love in october / October Passed Me By,girl in red,2018-11-21,184153,91,pov: indie,0.566,0.366,7,-12.808,0.028,0.113,0.181,0.155,0.237,129.96,2018,nonlatin
52,2hl6q70unbviGo3g1R7uFx,"4V8Sr092TqfHkfAA5fXXqG,6S2OmqARrzebs0tKUEyXyp",Échame La Culpa,Échame La Culpa,"Luis Fonsi,Demi Lovato",2017-11-17,173720,63,latin pop,0.733,0.892,0,-3.641,0.0417,0.0376,0.0,0.137,0.675,95.989,2018,latin
53,2hl6q70unbviGo3g1R7uFx,"4V8Sr092TqfHkfAA5fXXqG,6S2OmqARrzebs0tKUEyXyp",Échame La Culpa,Échame La Culpa,"Luis Fonsi,Demi Lovato",2017-11-17,173720,63,puerto rican pop,0.733,0.892,0,-3.641,0.0417,0.0376,0.0,0.137,0.675,95.989,2018,latin
54,2hl6q70unbviGo3g1R7uFx,"4V8Sr092TqfHkfAA5fXXqG,6S2OmqARrzebs0tKUEyXyp",Échame La Culpa,Échame La Culpa,"Luis Fonsi,Demi Lovato",2017-11-17,173720,63,pop,0.733,0.892,0,-3.641,0.0417,0.0376,0.0,0.137,0.675,95.989,2018,nonlatin
55,2hl6q70unbviGo3g1R7uFx,"4V8Sr092TqfHkfAA5fXXqG,6S2OmqARrzebs0tKUEyXyp",Échame La Culpa,Échame La Culpa,"Luis Fonsi,Demi Lovato",2017-11-17,173720,63,post-teen pop,0.733,0.892,0,-3.641,0.0417,0.0376,0.0,0.137,0.675,95.989,2018,nonlatin
56,6PGoSes0D9eUDeeAafB2As,"2YZyLoL8N0Wb9xBt1NhZWg,3qBKjEOanahMxlRojwCzhI",LOVE. FEAT. ZACARI.,DAMN.,"Kendrick Lamar,Zacari",2017-04-14,213400,86,conscious hip hop,0.8,0.585,10,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058,2018,nonlatin
57,6PGoSes0D9eUDeeAafB2As,"2YZyLoL8N0Wb9xBt1NhZWg,3qBKjEOanahMxlRojwCzhI",LOVE. FEAT. ZACARI.,DAMN.,"Kendrick Lamar,Zacari",2017-04-14,213400,86,hip hop,0.8,0.585,10,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058,2018,nonlatin
58,6PGoSes0D9eUDeeAafB2As,"2YZyLoL8N0Wb9xBt1NhZWg,3qBKjEOanahMxlRojwCzhI",LOVE. FEAT. ZACARI.,DAMN.,"Kendrick Lamar,Zacari",2017-04-14,213400,86,rap,0.8,0.585,10,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058,2018,nonlatin
